source,id,doi,pmid,year,venue,title
EuropePMC,41429451,10.1136/bmjoq-2025-003704,41429451,2025,BMJ Open Qual,AI-generated videos in medical education: systematic review.
EuropePMC,42394558,10.3760/cma.j.cn112144-20260309-00152,42394558,2026,Zhonghua Kou Qiang Yi Xue Za Zhi,[Intraoral approach combined with submandibular minor incision for mandibular defect reconstruction using vascularized iliac bone-muscle flap: a clinical study].
EuropePMC,38555417,10.1186/s12984-024-01329-6,38555417,2024,J Neuroeng Rehabil,Prediction of dysphagia aspiration through machine learning-based analysis of patients' postprandial voices.
EuropePMC,36742082,10.12786/bn.2022.15.e26,36742082,2022,Brain Neurorehabil,Use of Machine Learning in Stroke Rehabilitation: A Narrative Review.
EuropePMC,37188793,10.1038/s41598-023-34999-8,37188793,2023,Sci Rep,Machine learning predictive model for aspiration screening in hospitalized patients with acute stroke.
EuropePMC,42074767,10.3390/jcm15082963,42074767,2026,J Clin Med,"Hybrid Reconstruction in Head and Neck Surgery: Integration of Virtual Planning, Navigation, and Robotic Microsurgery."
EuropePMC,37838567,10.1016/j.anl.2023.09.001,37838567,2024,Auris Nasus Larynx,Artificial intelligence-based diagnosis of the depth of laryngopharyngeal cancer.
EuropePMC,39026580,10.3389/fneur.2024.1363928,39026580,2024,Front Neurol,Mapping research trends regarding the mechanism of dysphagia from 1993 to 2023: a bibliometrics study and visualization analysis.
EuropePMC,42053016,10.31083/bjhm52964,42053016,2026,Br J Hosp Med (Lond),Treatment and Care of Patients With Mucosal Head and Neck Cancer.
EuropePMC,PPR719848,10.21203/rs.3.rs-3294017/v1,,2023,,Prediction of dysphagia aspiration through machine learning-based analysis of patients’ postprandial voices
EuropePMC,40034637,10.7759/cureus.78358,40034637,2025,Cureus,Development of a Pharyngeal Residue Level Assessment Index Using Artificial Intelligence (AI) Acoustic Analysis: A Study Protocol.
EuropePMC,IND608318562,,,2024,Trends in food science & technology.,3D printing of nutritious dysphagia diet: Status and perspectives
EuropePMC,36753006,10.1007/s11282-023-00669-8,36753006,2023,Oral Radiol,Detection of aspiration from images of a videofluoroscopic swallowing study adopting deep learning.
EuropePMC,40122374,10.1016/j.gassur.2025.102029,40122374,2025,J Gastrointest Surg,Application of machine learning models to identify predictors of good outcome after laparoscopic fundoplication.
EuropePMC,37602264,10.3389/fneur.2023.1212024,37602264,2023,Front Neurol,Swallowing sound evaluation using an electronic stethoscope and artificial intelligence analysis for patients with amyotrophic lateral sclerosis.
EuropePMC,PPR1168191,10.20944/preprints202603.1247.v1,,2026,,"Hybrid Reconstruction in Head and Neck Surgery: Integration of Virtual Planning, Navigation, and Robotic Microsurgery"
EuropePMC,39775108,10.1038/s41746-024-01417-w,39775108,2025,NPJ Digit Med,Multimodal deep ensemble classification system with wearable vibration sensor for detecting throat-related events.
EuropePMC,42054414,10.1371/journal.pone.0347891,42054414,2026,PLoS One,A cross-sectional protocol for experimental tongue high-density surface electromyography to detect and classify radiation-associated hypoglossal neuropathy.
EuropePMC,PPR1013810,10.1101/2025.05.04.25326112,,2025,,Development and Validation of a Machine Learning Model That Uses Voice to Predict Aspiration Risk
EuropePMC,35018714,10.1002/cre2.531,35018714,2022,Clin Exp Dent Res,Real-time assessment of swallowing sound using an electronic stethoscope and an artificial intelligence system.
EuropePMC,38931536,10.3390/s24123748,38931536,2024,Sensors (Basel),Identification of Respiratory Pauses during Swallowing by Unconstrained Measuring Using Millimeter Wave Radar.
EuropePMC,40799864,10.7759/cureus.87751,40799864,2025,Cureus,Pharmacist's Support in the Transition From Hospital to Home Care in Patients With Multiple Medications: Avoidance of Fragmentation of Care.
EuropePMC,42438145,10.1002/hed.70353,42438145,2026,Head Neck,Evaluation of Machine Learning and Statistical Models for Predicting Long Term Gastrostomy Tube Dependency in Patients Undergoing Major Oral Cavity Cancer Surgery With Free Flap Reconstruction.
EuropePMC,37703300,10.1080/0284186x.2023.2256958,37703300,2023,Acta Oncol,Consistency in contouring of organs at risk by artificial intelligence vs oncologists in head and neck cancer patients.
EuropePMC,39850498,10.1055/s-0044-1801781,39850498,2025,Int Arch Otorhinolaryngol,Artificial Intelligence for Diagnosis and Treatment of Dysphagia.
EuropePMC,PPR577750,10.21203/rs.3.rs-2311543/v1,,2022,,Application of Deep Learning Technology for Temporal Analysis of Videofluoroscopic Swallowing Studies
EuropePMC,38991887,10.1016/j.prosdent.2024.06.007,38991887,2025,J Prosthet Dent,Digitally designed and milled implant-retained maxillofacial prosthesis for velopharyngeal closure in a patient with a nonsurgically treated cleft palate: A clinical report.
EuropePMC,32326267,10.3390/healthcare8020103,32326267,2020,Healthcare (Basel),Classifying Dysphagic Swallowing Sounds with Support Vector Machines.
EuropePMC,41873958,10.3390/geriatrics11020023,41873958,2026,Geriatrics (Basel),Risk Stratification for In-Hospital Mortality in Alzheimer's Disease Using Interpretable Regression and Explainable AI.
EuropePMC,42394395,10.1021/acssensors.6c01452,42394395,2026,ACS Sens,A Wearable Earplug-Shaped Piezoresistive Sensor Based on Ear Canal Deformation for the Screening of Temporomandibular Joint Motion Abnormalities.
EuropePMC,39070893,10.1177/20552076241264640,39070893,2024,Digit Health,Exploratory analysis of swallowing behaviour in community-dwelling older adults using a wearable device: Differences by age and ingestant under different task loads.
EuropePMC,39697021,10.3760/cma.j.cn121430-20240526-00461,39697021,2024,Zhonghua Wei Zhong Bing Ji Jiu Yi Xue,[Construction and external validation of a non-invasive pre-hospital screening model for stroke patients: a study based on artificial intelligence DeepFM algorithm].
EuropePMC,37247613,10.1159/000531265,37247613,2023,Folia Phoniatr Logop,Advances for Dysphagia in the Digital Age: Integrative Imaging and Wearable Technologies.
EuropePMC,35482213,10.1007/s00455-022-10438-0,35482213,2023,Dysphagia,Deep Learning for Automatic Hyoid Tracking in Videofluoroscopic Swallow Studies.
EuropePMC,41071984,10.2196/72372,41071984,2025,JMIR Mhealth Uhealth,Wearable Technologies in Head and Neck Oncology: Scoping Review.
EuropePMC,PPR1141414,10.20944/preprints202601.0401.v1,,2026,,Risk Stratification for In-Hospital Mortality in Alzheimer’s Disease Using Interpretable Regression and Explainable AI
EuropePMC,40039880,10.1109/embc53108.2024.10782457,40039880,2024,Annu Int Conf IEEE Eng Med Biol Soc,Optimizing Modified Barium Swallow Exam Workflow: Automating Pre-Analysis Video Sorting in Swallowing Function Assessment.
EuropePMC,PPR1110957,10.20944/preprints202510.2200.v1,,2025,,Phenotype Correlations of Neurological Manifestations in Wolfram Syndrome: Predictive Modeling in a Spanish Cohort
EuropePMC,39666090,10.1007/s00520-024-09071-4,39666090,2024,Support Care Cancer,"Cancer treatment-induced ulcerative mucositis serves as a significant predictor of burden of illness including dysphagia, and associated disparities among hospitalized cancer patients."
EuropePMC,42174817,10.3233/shti260140,42174817,2026,Stud Health Technol Inform,Prediction of Early Functional Outcome After Acute Ischemic Stroke Using Real-World Clinical Data in Vietnam and Indonesia: Retrospective Cohort Study.
EuropePMC,34260973,10.1016/j.cmpb.2021.106248,34260973,2021,Comput Methods Programs Biomed,Machine learning based analysis of speech dimensions in functional oropharyngeal dysphagia.
EuropePMC,42116021,10.1186/s12885-026-15904-8,42116021,2026,BMC Cancer,Involved nodal versus elective neck radiotherapy (INVERT) for head and neck squamous cell carcinoma: a prospective phase II randomized controlled trial protocol.
EuropePMC,38154556,10.1016/j.jaip.2023.12.031,38154556,2024,J Allergy Clin Immunol Pract,"Artificial Intelligence Tools for the Diagnosis of Eosinophilic Esophagitis in Adults Reporting Dysphagia: Development, External Validation, and Software Creation for Point-of-Care Use."
EuropePMC,42335933,10.1088/1758-5090/ae80ff,42335933,2026,Biofabrication,"Engineering the esophagus: advances, challenges, and translational pathways in esophageal tissue reconstruction."
EuropePMC,35890906,10.3390/s22145227,35890906,2022,Sensors (Basel),Automated Chicago Classification for Esophageal Motility Disorder Diagnosis Using Machine Learning.
EuropePMC,36170765,10.1016/j.jns.2022.120434,36170765,2022,J Neurol Sci,Cerebral control of swallowing: An update on neurobehavioral evidence.
EuropePMC,42215892,10.1186/s12877-026-07666-6,42215892,2026,BMC Geriatr,"The impact of an artificial intelligence (AI)-assisted education program on mental health, social support and quality of life in older individuals with head and neck cancer: study protocol of a randomized controlled trial."
EuropePMC,39990691,10.3389/fonc.2025.1502404,39990691,2025,Front Oncol,Risk prediction models for dysphagia after radiotherapy among patients with head and neck cancer: a systematic review and meta-analysis.
EuropePMC,39398792,10.7759/cureus.69127,39398792,2024,Cureus,Comparative Evaluation of Speech Quality Before and After Functional Palatal Recontouring in Complete Dentures using Artificial Intelligence: A Study Protocol.
EuropePMC,40573471,10.3390/s25123584,40573471,2025,Sensors (Basel),Method for Estimating Amount of Saliva Secreted Using a Throat Microphone.
EuropePMC,36576585,10.1007/s00455-022-10547-w,36576585,2023,Dysphagia,A Systematic and Universal Artificial Intelligence Screening Method for Oropharyngeal Dysphagia: Improving Diagnosis Through Risk Management.
EuropePMC,36873304,10.1109/jtehm.2023.3246919,36873304,2023,IEEE J Transl Eng Health Med,Non-Invasive Sensor-Based Estimation of Anterior-Posterior Upper Esophageal Sphincter Opening Maximal Distension.
EuropePMC,42096937,10.1016/j.jcis.2026.140675,42096937,2026,J Colloid Interface Sci,Unveiling metastable intermediates of block copolymer self-assembly in colloids via graphene liquid cell imaging.
EuropePMC,40463824,10.3389/frai.2025.1595101,40463824,2025,Front Artif Intell,Risk prediction of stroke-associated pneumonia in acute ischemic stroke with atrial fibrillation using machine learning models.
EuropePMC,41718893,10.1007/s00520-026-10475-7,41718893,2026,Support Care Cancer,Multidimensional analysis of postoperative nursing challenges in oral cancer surgery: a retrospective study of 245 patients and proposal of the PROTECT mode.
EuropePMC,39083586,10.1126/scitranslmed.abq5585,39083586,2024,Sci Transl Med,Neural landscape is associated with functional outcomes in irradiated patients with oropharyngeal squamous cell carcinoma.
EuropePMC,PPR693088,10.2139/ssrn.4505662,,2023,,Toxicity Detection Using Dual-Channel Convolutional Neural Network During Covid-19 Pandemic
EuropePMC,37731914,10.1038/s41378-023-00591-3,37731914,2023,Microsyst Nanoeng,Stretchable and durable HD-sEMG electrodes for accurate recognition of swallowing activities on complex epidermal surfaces.
EuropePMC,42167959,10.1016/j.suronc.2026.102356,42167959,2026,Surg Oncol,Robotic thyroidectomy using Artificial Intelligence (AI) model in real-time recognizing Recurrent Laryngeal Nerves (RLN).
EuropePMC,37831597,10.1002/mp.16782,37831597,2023,Med Phys,Technical note: Evaluation of deep learning based synthetic CTs clinical readiness for dose and NTCP driven head and neck adaptive proton therapy.
EuropePMC,40401025,10.3389/fneur.2025.1513732,40401025,2025,Front Neurol,Interpretable machine learning for early predicting the risk of ventilator-associated pneumonia in ischemic stroke patients in the intensive care unit.
EuropePMC,42192339,10.1186/s12879-026-13667-y,42192339,2026,BMC Infect Dis,Multi-dimensional risk prediction and genetic architecture of aspiration pneumonia: a population-based analysis.
EuropePMC,41464213,10.3390/diagnostics15243213,41464213,2025,Diagnostics (Basel),Phenotype Correlations of Neurological Manifestations in Wolfram Syndrome: Predictive Modeling in a Spanish Cohort.
EuropePMC,34723069,10.1159/000517144,34723069,2021,Digit Biomark,Advanced Machine Learning Tools to Monitor Biomarkers of Dysphagia: A Wearable Sensor Proof-of-Concept Study.
EuropePMC,36625964,10.1007/s00455-022-10548-9,36625964,2023,Dysphagia,Evaluation of a Machine Learning-Based Dysphagia Prediction Tool in Clinical Routine: A Prospective Observational Cohort Study.
EuropePMC,33668528,10.3390/diagnostics11020300,33668528,2021,Diagnostics (Basel),Automatic Pharyngeal Phase Recognition in Untrimmed Videofluoroscopic Swallowing Study Using Transfer Learning with Deep Convolutional Neural Networks.
EuropePMC,39457989,10.3390/jcm13206039,39457989,2024,J Clin Med,"A Comprehensive Systematic Review on Functional Results, Speech and Swallowing Outcomes after Trans-Oral Robotic Surgery for Oropharyngeal Squamous Cell Cancer."
EuropePMC,37140481,10.1002/mp.16431,37140481,2023,Med Phys,Patient selection for proton therapy using Normal Tissue Complication Probability with deep learning dose prediction for oropharyngeal cancer.
EuropePMC,38356692,10.1016/j.phro.2024.100540,38356692,2024,Phys Imaging Radiat Oncol,Clinical acceptability of automatically generated lymph node levels and structures of deglutition and mastication for head and neck radiation therapy.
EuropePMC,34126411,10.1016/j.cmpb.2021.106212,34126411,2021,Comput Methods Programs Biomed,Deep learning for tracing esophageal motility function over time.
EuropePMC,34487983,10.1016/j.media.2021.102218,34487983,2021,Med Image Anal,Automatic annotation of cervical vertebrae in videofluoroscopy images via deep learning.
EuropePMC,34874302,10.1088/1361-6560/ac4000,34874302,2022,Phys Med Biol,Prospectively-validated deep learning model for segmenting swallowing and chewing structures in CT.
EuropePMC,41684498,10.4103/jmp.jmp_140_25,41684498,2025,J Med Phys,Advancements in Body Sound Diagnostics: Exploring Acoustic Signals for Medical Applications and Future Research Directions.
EuropePMC,41457499,10.1111/1541-4337.70364,41457499,2026,Compr Rev Food Sci Food Saf,"Altered Digestive and Absorptive Characteristics of Food Proteins in Older Adults: Mechanisms, Model Applications, and Innovative Strategies."
EuropePMC,35009794,10.3390/s22010253,35009794,2021,Sensors (Basel),Integrated Relaxation Pressure Classification and Probe Positioning Failure Detection in High-Resolution Esophageal Manometry Using Machine Learning.
EuropePMC,39941462,10.3390/jcm14030792,39941462,2025,J Clin Med,Clustering and Machine Learning Models of Skeletal Class I and II Parameters of Arab Orthodontic Patients.
EuropePMC,IND608571463,,,2023,Heliyon,Prediction of five-year survival among esophageal cancer patients using machine learning
EuropePMC,PPR657940,10.21203/rs.3.rs-2888134/v1,,2023,,Stretchable and Durable HD-sEMG Electrodes for Accurate Swallowing Activity Recognition on Complex Epidermal Surfaces
EuropePMC,41023933,10.1186/s12903-025-06885-4,41023933,2025,BMC Oral Health,Analysis and research on clinical factors and treatment of infection in oral and maxillofacial space infection.
EuropePMC,31946425,10.1109/embc.2019.8857937,31946425,2019,Annu Int Conf IEEE Eng Med Biol Soc,Applying Machine Learning Algorithms for Automatic Detection of Swallowing from Sound.
EuropePMC,41430014,10.1007/s13304-025-02490-w,41430014,2026,Updates Surg,Reflections on surgery for hiatal hernia.
EuropePMC,40411319,10.1080/03639045.2025.2510581,40411319,2025,Drug Dev Ind Pharm,Innovative strategies in the formulation and applications of mouth dissolving films for enhanced oral drug delivery.
EuropePMC,37907728,10.1007/s00455-023-10623-9,37907728,2024,Dysphagia,Using ChatGPT to Generate Research Ideas in Dysphagia: A Pilot Study.
EuropePMC,38125437,10.1016/j.heliyon.2023.e22654,38125437,2023,Heliyon,Prediction of five-year survival among esophageal cancer patients using machine learning.
EuropePMC,32895465,10.1038/s41598-020-71713-4,32895465,2020,Sci Rep,Machine learning analysis to automatically measure response time of pharyngeal swallowing reflex in videofluoroscopic swallowing study.
EuropePMC,41047459,10.1007/s13760-025-02904-x,41047459,2025,Acta Neurol Belg,"Predicting cognitive decline using tongue pressure: a novel, non-invasive screening strategy for dementia in geriatric dentistry."
EuropePMC,42412265,10.1007/s12975-026-01465-2,42412265,2026,Transl Stroke Res,Quantitative Cerebrovascular Analysis for Improved Prediction of Post-Stroke Complications.
EuropePMC,41013501,10.1186/s12903-025-06768-8,41013501,2025,BMC Oral Health,Segmental airway volume as a predictive indicator of postoperative extubation timing in patients with oral and maxillofacial space infections: a retrospective analysis.
EuropePMC,38875685,10.2196/56245,38875685,2024,JMIR Biomed Eng,Investigation of Deepfake Voice Detection Using Speech Pause Patterns: Algorithm Development and Validation.
EuropePMC,38273251,10.1186/s12883-024-03532-3,38273251,2024,BMC Neurol,Feasibility of a clinical-radiomics combined model to predict the occurrence of stroke-associated pneumonia.
EuropePMC,42226185,10.1186/s12985-026-03178-2,42226185,2026,Virol J,Post-marketing safety profile of bictegravir/emtricitabine/tenofovir alafenamide: a FAERS pharmacovigilance study with EudraVigilance validation and mechanistic investigation of pancreatitis.
EuropePMC,36101332,10.3390/biology11070951,36101332,2022,Biology (Basel),Improving the Accuracy of Diagnosis for Multiple-System Atrophy Using Deep Learning-Based Method.
EuropePMC,41493595,10.1007/s00520-025-10304-3,41493595,2026,Support Care Cancer,Increasing tongue pressure with CAD/CAM palatal augmentation plate for tongue cancer patients with glossectomy.
EuropePMC,41574726,10.3892/or.2026.9058,41574726,2026,Oncol Rep,Collaborative breakthroughs in precision diagnosis and treatment of nasopharyngeal cancer: Biomarker‑driven screening and endoscopic minimally invasive surgery reshape the new paradigm of early intervention (Review).
EuropePMC,35092488,10.1007/s00455-022-10410-y,35092488,2022,Dysphagia,Using an Automated Speech Recognition Approach to Differentiate Between Normal and Aspirating Swallowing Sounds Recorded from Digital Cervical Auscultation in Children.
EuropePMC,37612344,10.1038/s41598-023-40411-2,37612344,2023,Sci Rep,Development and validation of a machine learning-based prognostic risk stratification model for acute ischemic stroke.
EuropePMC,39407807,10.3390/jcm13195747,39407807,2024,J Clin Med,Routine ICU Surveillance after Brain Tumor Surgery: Patient Selection Using Machine Learning.
EuropePMC,41358552,10.5604/01.3001.0055.1485,41358552,2025,Otolaryngol Pol,"15th Congress of the European Laryngological Society, May 2025, Warsaw, Poland."
EuropePMC,40039282,10.1109/embc53108.2024.10782047,40039282,2024,Annu Int Conf IEEE Eng Med Biol Soc,A Wearable System for Monitoring Neurological Disorder Events with Multi-Class Classification Model in Daily Life.
EuropePMC,34073586,10.3390/s21113712,34073586,2021,Sensors (Basel),Automatic Hyoid Bone Tracking in Real-Time Ultrasound Swallowing Videos Using Deep Learning Based and Correlation Filter Based Trackers.
EuropePMC,33331470,10.1590/s0004-2803.202000000-66,33331470,2020,Arq Gastroenterol,ARTIFICIAL INTELLIGENCE AND DYSPHAGIA: NOVEL SOLUTIONS TO OLD PROBLEMS.
EuropePMC,39001334,10.3390/diagnostics14131444,39001334,2024,Diagnostics (Basel),Automated Laryngeal Invasion Detector of Boluses in Videofluoroscopic Swallowing Study Videos Using Action Recognition-Based Networks.
EuropePMC,35452850,10.1016/j.autrev.2022.103105,35452850,2022,Autoimmun Rev,A machine learning analysis to predict the response to intravenous and subcutaneous immunoglobulin in inflammatory myopathies. A proposal for a future multi-omics approach in autoimmune diseases.
EuropePMC,35456693,10.3390/pharmaceutics14040859,35456693,2022,Pharmaceutics,Puzzle out Machine Learning Model-Explaining Disintegration Process in ODTs.
EuropePMC,39211970,10.5125/jkaoms.2024.50.4.216,39211970,2024,J Korean Assoc Oral Maxillofac Surg,Prediction of intensive care unit admission using machine learning in patients with odontogenic infection.
EuropePMC,34201839,10.3390/diagnostics11071147,34201839,2021,Diagnostics (Basel),Hyoid Bone Tracking in a Videofluoroscopic Swallowing Study Using a Deep-Learning-Based Segmentation Network.
EuropePMC,41345820,10.1002/mp.70183,41345820,2025,Med Phys,Efficient proton-photon patient selection via dose and NTCP prediction for head and neck cancer patients.
EuropePMC,40183426,10.1177/15330338251333018,40183426,2025,Technol Cancer Res Treat,Attention-based Vision Transformer Enables Early Detection of Radiotherapy-Induced Toxicity in Magnetic Resonance Images of a Preclinical Model.
EuropePMC,32578538,10.3233/shti200071,32578538,2020,Stud Health Technol Inform,Multivariable Risk Prediction of Dysphagia in Hospitalized Patients Using Machine Learning.
EuropePMC,38358023,10.1111/jocn.16999,38358023,2024,J Clin Nurs,Machine learning decision support model for discharge planning in stroke patients.
EuropePMC,41475035,10.1016/j.ajem.2025.12.022,41475035,2026,Am J Emerg Med,"The global epidemiology of botulism outbreaks from open-source intelligence, 2017-2024."
EuropePMC,36202829,10.1038/s41598-022-20348-8,36202829,2022,Sci Rep,Post-stroke respiratory complications using machine learning with voice features from mobile devices.
EuropePMC,IND609111427,,,2025,Vet Res Commun,"Three-dimensional reconstruction of gustatory papillae and its taste buds in short-hair cats (Felis Catus domestica, felidae, Carnivora)"
EuropePMC,38383805,10.1007/s10278-024-01039-4,38383805,2024,J Imaging Inform Med,Automatic Tracking of Hyoid Bone Displacement and Rotation Relative to Cervical Vertebrae in Videofluoroscopic Swallow Studies Using Deep Learning.
EuropePMC,41822500,10.3389/fimmu.2026.1736692,41822500,2026,Front Immunol,Analysis of adverse drug reactions associated with ravulizumab: a retrospective pharmacovigilance study utilizing the FAERS database.
EuropePMC,42047843,10.1007/s00240-026-01989-0,42047843,2026,Urolithiasis,Pharmacovigilance analysis and real-world adverse event profile (safety signals and product-related issues) of potassium citrate: a US FDA adverse event reporting system (FAERS) based analysis.
EuropePMC,38075055,10.3389/fendo.2023.1165178,38075055,2023,Front Endocrinol (Lausanne),A clinical prediction model based on interpretable machine learning algorithms for prolonged hospital stay in acute ischemic stroke patients: a real-world study.
EuropePMC,40897992,10.1007/s40263-025-01217-0,40897992,2025,CNS Drugs,Genetic and Mechanistic Insights Inform Amyotrophic Lateral Sclerosis Treatment and Symptomatic Management: Current and Emerging Therapeutics and Clinical Trial Design Considerations.
EuropePMC,37627973,10.3390/diagnostics13162714,37627973,2023,Diagnostics (Basel),Automatic Detection System for Velopharyngeal Insufficiency Based on Acoustic Signals from Nasal and Oral Channels.
EuropePMC,35592984,10.3233/shti220371,35592984,2022,Stud Health Technol Inform,SAINTENS: Self-Attention and Intersample Attention Transformer for Digital Biomarker Development Using Tabular Healthcare Real World Data.
EuropePMC,33100445,10.1016/j.future.2020.09.040,33100445,2021,Future Gener Comput Syst,Estimation of laryngeal closure duration during swallowing without invasive X-rays.
EuropePMC,33305091,10.1016/j.adro.2019.12.007,33305091,2020,Adv Radiat Oncol,Combination of a Big Data Analytics Resource System With an Artificial Intelligence Algorithm to Identify Clinically Actionable Radiation Dose Thresholds for Dysphagia in Head and Neck Patients.
EuropePMC,39506450,10.1021/acsami.4c12852,39506450,2024,ACS Appl Mater Interfaces,"Highly Elastic, Fatigue-Resistant, and Antifreezing MXene Functionalized Organohydrogels as Flexible Pressure Sensors for Human Motion Monitoring."
EuropePMC,35457398,10.3390/ijerph19084529,35457398,2022,Int J Environ Res Public Health,A Basic Study for Predicting Dysphagia in Panoramic X-ray Images Using Artificial Intelligence (AI)-Part 1: Determining Evaluation Factors and Cutoff Levels.
EuropePMC,34836264,10.3390/nu13114009,34836264,2021,Nutrients,A Machine Learning-Based Screening Test for Sarcopenic Dysphagia Using Image Recognition.
EuropePMC,42046045,10.1186/s12904-026-02107-y,42046045,2026,BMC Palliat Care,Palliative care symptoms of people living with rapidly progressive prion diseases: a systematic review.
EuropePMC,32955619,10.1007/s00455-020-10191-2,32955619,2021,Dysphagia,How Closely do Machine Ratings of Duration of UES Opening During Videofluoroscopy Approximate Clinician Ratings Using Temporal Kinematic Analyses and the MBSImP?
EuropePMC,35790457,10.1177/15330338221105724,35790457,2022,Technol Cancer Res Treat,Evaluating Automatic Segmentation for Swallowing-Related Organs for Head and Neck Cancer.
EuropePMC,40078269,10.7759/cureus.78804,40078269,2025,Cureus,The Contemporary Diagnostic Approaches to Esophageal Symptomatology.
EuropePMC,PPR794237,10.21203/rs.3.rs-3888376/v1,,2024,,Machine learning and feature selection methods to predict 1-year survival and disease progression for Amyotrophic Lateral Sclerosis
EuropePMC,40867249,10.3390/cancers17162620,40867249,2025,Cancers (Basel),A Decision-Making Method for Photon/Proton Selection for Nasopharyngeal Cancer Based on Dose Prediction and NTCP.
EuropePMC,41272713,10.1186/s12967-025-07477-0,41272713,2025,J Transl Med,Feeding intelligence: comparative evaluation of ChatGPT and clinical guidelines for nutritional management in head and neck cancer.
EuropePMC,40372507,10.1007/s11259-025-10764-2,40372507,2025,Vet Res Commun,"Three-dimensional reconstruction of gustatory papillae and its taste buds in short-hair cats (Felis Catus domestica, felidae, Carnivora)."
EuropePMC,37980845,10.1016/j.jstrokecerebrovasdis.2023.107489,37980845,2024,J Stroke Cerebrovasc Dis,Machine learning prediction of hospital discharge disposition for inpatients with acute ischemic stroke following mechanical thrombectomy in the United States.
EuropePMC,36595251,10.1088/1741-2552/acab2f,36595251,2023,J Neural Eng,A robust HD-sEMG sensor suitable for convenient acquisition of muscle activity in clinical post-stroke dysphagia.
EuropePMC,38456721,10.1080/03639045.2024.2327475,38456721,2024,Drug Dev Ind Pharm,Computer-aided optimization of carbidopa/levodopa orally disintegrating tablets.
EuropePMC,40616172,10.1186/s40001-025-02714-0,40616172,2025,Eur J Med Res,Research on transcranial magnetic stimulation for stroke rehabilitation: a visual analysis based on CiteSpace.
EuropePMC,29993526,10.1109/tbme.2018.2807487,29993526,2018,IEEE Trans Biomed Eng,"Using Machine Learning and a Combination of Respiratory Flow, Laryngeal Motion, and Swallowing Sounds to Classify Safe and Unsafe Swallowing."
EuropePMC,38218707,10.1016/j.prosdent.2023.12.021,38218707,2025,J Prosthet Dent,Digital design of open hollow obturator framework using existing dentures: A dental technique.
EuropePMC,39416326,10.1007/s12055-024-01758-x,39416326,2024,Indian J Thorac Cardiovasc Surg,"Item-specific analysis of hoarseness to detect aspiration after cardiac surgery: an exploratory study of adopting an iPhone application ""GRBASZero""."
EuropePMC,PPR1079700,10.21203/rs.3.rs-7393011/v1,,2025,,Feeding Intelligence: Comparative Evaluation of ChatGPT and Clinical Guidelines for Nutritional Management in Head and Neck Cancer
EuropePMC,33018962,10.1109/embc44109.2020.9176721,33018962,2020,Annu Int Conf IEEE Eng Med Biol Soc,Deep Learning-Based Swallowing Monitor for Realtime Detection of Swallow Duration.
EuropePMC,35961072,10.1016/j.cmpb.2022.107058,35961072,2022,Comput Methods Programs Biomed,Automated pharyngeal phase detection and bolus localization in videofluoroscopic swallowing study: Killing two birds with one stone?
EuropePMC,40062449,10.1093/jjco/hyaf045,40062449,2025,Jpn J Clin Oncol,Recent advances in endoscopic diagnosis and treatment of superficial head and neck cancer.
EuropePMC,33130951,10.1007/s00455-020-10201-3,33130951,2021,Dysphagia,Swallowing Assessment in Parkinson's Disease: Patient and Investigator Reported Outcome Measures are not Aligned.
EuropePMC,40025183,10.1007/s00405-025-09295-y,40025183,2025,Eur Arch Otorhinolaryngol,Is there any room for ChatGPT AI bot in speech-language pathology?
EuropePMC,36341260,10.3389/fmed.2022.950728,36341260,2022,Front Med (Lausanne),Harnessing artificial intelligence to infer novel spatial biomarkers for the diagnosis of eosinophilic esophagitis.
EuropePMC,40431762,10.3390/s25102966,40431762,2025,Sensors (Basel),A Systematic Review of Sensor-Based Methods for Measurement of Eating Behavior.
EuropePMC,33018437,10.1109/embc44109.2020.9176664,33018437,2020,Annu Int Conf IEEE Eng Med Biol Soc,Automated Bolus Detection in Videofluoroscopic Images of Swallowing Using Mask-RCNN.
EuropePMC,37548514,10.1097/moo.0000000000000918,37548514,2023,Curr Opin Otolaryngol Head Neck Surg,Advances in and applications of imaging and radiomics in head and neck cancer survivorship.
EuropePMC,PMC11201460,,,2024,Brain Sci,The Development of an Artificial Intelligence Video Analysis-Based Web Application to Diagnose Oropharyngeal Dysphagia: A Pilot Study
EuropePMC,PPR1268575,10.64898/2026.02.12.26346217,,2026,,Quantitative Cerebrovascular Analysis for Improved Prediction of Post-Stroke Complications
EuropePMC,32419103,10.1007/s00455-020-10124-z,32419103,2021,Dysphagia,Tracking Hyoid Bone Displacement During Swallowing Without Videofluoroscopy Using Machine Learning of Vibratory Signals.
EuropePMC,36370899,10.1016/j.brainresbull.2022.11.006,36370899,2023,Brain Res Bull,Involvement of ghrelin in the regulation of swallowing motor activity in an arterially perfused rat preparation.
EuropePMC,40363517,10.3390/ma18092014,40363517,2025,Materials (Basel),Anti-Freezing Conductive Ionic Hydrogel-Enabled Triboelectric Nanogenerators for Wearable Speech Recognition.
EuropePMC,35662031,10.1002/lary.30239,35662031,2023,Laryngoscope,An Artificial Intelligence-Based Cosmesis Evaluation for Temporomandibular Joint Reconstruction.
EuropePMC,37822705,10.1016/j.ctro.2023.100677,37822705,2023,Clin Transl Radiat Oncol,Comparing supervised and semi-supervised machine learning approaches in NTCP modeling to predict complications in head and neck cancer patients.
